0	72	1.0
0	44	1.0
0	93	1.0
0	22	1.0
0	95	1.0
1	2	1.0
1	70	1.0
1	39	1.0
1	73	1.0
1	27	1.0
1	12	1.0
1	46	1.0
2	64	1.0
2	34	1.0
2	4	1.0
2	68	1.0
2	15	1.0
2	55	1.0
2	36	1.0
2	27	1.0
2	28	1.0
2	30	1.0
2	63	1.0
3	68	1.0
3	18	1.0
3	52	1.0
3	98	1.0
3	86	1.0
3	55	1.0
3	25	1.0
3	74	1.0
3	12	1.0
3	77	1.0
4	67	1.0
4	68	1.0
4	22	1.0
4	43	1.0
4	46	1.0
5	48	0.01
5	17	0.01
5	34	0.01
5	57	0.01
5	58	0.01
5	12	0.01
5	45	0.01
6	24	0.01
6	9	0.01
6	51	0.01
6	77	0.01
7	56	0.01
7	8	0.01
7	89	0.01
7	42	0.01
7	13	0.01
7	94	0.01
8	16	0.01
8	18	0.01
8	52	0.01
8	69	0.01
8	72	0.01
8	26	0.01
8	11	0.01
8	90	0.01
8	93	0.01
9	97	0.01
9	68	0.01
9	40	0.01
9	42	0.01
9	43	0.01
9	47	0.01
9	89	0.01
9	23	0.01
9	57	0.01
9	91	0.01
9	93	0.01
9	95	0.01
10	99	0.01
10	82	0.01
10	35	0.01
10	21	0.01
10	89	0.01
10	24	0.01
10	83	0.01
10	26	0.01
10	11	0.01
10	37	0.01
11	33	0.01
11	66	0.01
12	65	0.01
12	48	0.01
12	40	0.01
12	15	0.01
12	16	0.01
12	21	0.01
12	87	0.01
12	88	0.01
12	25	0.01
12	26	0.01
12	28	0.01
12	58	0.01
12	94	0.01
13	50	0.01
13	68	0.01
13	39	0.01
13	56	0.01
13	26	0.01
13	77	0.01
13	62	0.01
13	93	0.01
14	64	0.01
14	34	0.01
14	27	0.01
14	20	0.01
14	21	0.01
15	83	0.01
15	52	0.01
15	87	0.01
15	95	0.01
15	63	0.01
15	79	0.01
16	56	0.01
16	36	0.01
16	55	0.01
16	58	0.01
16	77	0.01
16	46	0.01
17	80	0.01
17	67	0.01
17	70	0.01
17	39	0.01
17	42	0.01
17	44	0.01
17	46	0.01
17	53	0.01
18	48	0.01
18	33	0.01
18	66	0.01
18	20	0.01
18	85	0.01
18	23	0.01
18	64	0.01
18	59	0.01
18	95	0.01
19	80	0.01
19	81	0.01
19	66	0.01
