0	440	0.06
0	2	0.06
0	579	0.05
0	1300	0.06
0	189	0.08
0	756	0.08
0	59	0.08
0	3101	0.08
0	22	0.08
0	307	0.09
0	880	0.06
0	160	0.03
0	3295	0.09
0	123	0.03
0	3424	0.00
0	1639	0.07
0	1685	0.00
0	1290	0.02
0	125	0.03
0	2132	0.00
0	404	0.02
0	287	0.09
0	251	0.06
0	864	0.05
1	8	0.03
1	1751	0.03
2	2133	0.09
2	3	0.04
2	225	0.07
2	928	0.08
2	3321	0.03
2	1207	0.06
2	172	0.10
2	2046	0.02
2	2757	0.08
2	2758	0.05
4	3160	0.04
4	1821	0.03
4	1225	0.06
4	5	0.06
4	2423	0.06
4	403	0.07
4	2533	0.02
5	403	0.01
5	57	0.09
6	199	0.08
6	1	0.09
6	5	0.03
6	3347	0.01
6	7	0.04
6	8	0.04
6	828	0.10
6	1432	0.06
6	3083	0.04
6	771	0.01
6	347	0.02
6	403	0.09
6	113	0.05
7	8	0.07
8	214	0.01
8	2745	0.00
9	10	0.08
9	11	0.09
10	90	0.09
10	178	0.07
10	2	0.01
10	475	0.03
10	0	0.03
10	241	0.08
10	1389	0.00
10	225	0.09
10	1722	0.08
10	11	0.03
10	186	0.04
10	784	0.07
10	640	0.05
10	60	0.02
10	488	0.02
10	22	0.07
10	1179	0.08
10	444	0.09
10	2910	0.04
10	306	0.10
10	387	0.05
10	713	0.02
10	880	0.07
10	118	0.07
10	2088	0.05
10	538	0.04
10	204	0.10
10	1025	0.08
10	165	0.06
10	243	0.06
10	2956	0.02
10	237	0.09
10	404	0.02
10	160	0.09
11	91	0.09
11	713	0.09
11	95	0.04
11	96	0.05
11	241	0.05
11	225	0.09
11	1635	0.01
11	1290	0.01
11	662	0.04
11	2882	0.07
11	237	0.08
11	2996	0.10
11	60	0.03
11	320	0.07
11	22	0.05
11	153	0.01
11	562	0.09
13	55	0.09
13	14	0.05
13	15	0.07
13	600	0.06
14	958	0.07
14	404	0.07
14	72	0.06
14	2528	0.10
14	3488	0.09
14	294	0.02
14	189	0.09
14	397	0.09
14	15	0.09
14	1232	0.03
14	452	0.09
14	287	0.03
14	723	0.05
15	452	0.10
15	3041	0.01
15	2422	0.02
16	749	0.04
16	3443	0.09
16	1908	0.07
16	291	0.05
16	72	0.07
16	3536	0.04
16	223	0.01
16	396	0.01
16	3490	0.04
16	3064	0.04
16	17	0.07
16	20	0.08
16	1810	0.03
17	16	0.04
18	940	0.05
18	1360	0.08
18	1170	0.03
18	2138	0.07
18	372	0.05
18	665	0.03
18	526	0.06
18	557	0.10
18	20	0.08
18	19	0.06
18	1094	0.06
18	3811	0.05
18	3812	0.01
18	1574	0.05
19	20	0.07
20	1170	0.04
20	665	0.07
20	372	0.01
20	72	0.05
21	870	0.06
21	1290	0.06
21	225	0.05
21	1298	0.08
21	11	0.07
21	1591	0.04
21	425	0.07
21	22	0.05
21	958	0.02
21	880	0.09
21	3605	0.07
21	160	0.04
21	828	0.06
21	36	0.05
21	3354	0.02
21	404	0.08
21	1160	0.01
21	1933	0.01
22	1036	0.07
22	1861	0.05
22	744	0.02
22	241	0.08
22	252	0.01
23	89	0.06
23	444	0.07
23	237	0.06
23	479	0.02
23	1526	0.02
23	307	0.03
23	3186	0.08
23	850	0.05
23	24	0.03
23	25	0.07
23	2360	0.08
23	940	0.00
23	109	0.00
23	2174	0.06
23	241	0.06
23	59	0.05
23	2941	0.06
23	1408	0.07
23	481	0.04
23	3302	0.01
24	3033	0.07
24	900	0.09
24	25	0.09
26	2618	0.08
26	125	0.01
26	2560	0.10
26	152	0.00
26	251	0.02
27	176	0.03
27	3352	0.04
27	3821	0.08
27	1752	0.03
27	1559	0.04
27	227	0.08
27	3311	0.04
27	1834	0.01
27	1089	0.02
27	1341	0.06
27	1837	0.08
27	711	0.09
27	712	0.08
27	28	0.05
27	29	0.02
27	30	0.06
27	3851	0.02
27	3822	0.00
27	2831	0.04
27	2923	0.01
27	721	0.03
27	722	0.10
27	285	0.01
27	3910	0.07
28	711	0.08
28	712	0.05
28	791	0.10
28	27	0.07
28	29	0.03
28	30	0.02
28	1756	0.05
28	176	0.08
28	1559	0.05
28	3251	0.09
28	721	0.06
28	3776	0.06
29	176	0.08
29	669	0.02
29	1251	0.02
29	27	0.06
29	3669	0.02
29	30	0.09
29	1308	0.07
30	1075	0.05
30	1076	0.08
30	1140	0.01
30	1978	0.08
31	2650	0.07
31	1007	0.04
31	625	0.09
31	1764	0.08
31	32	0.08
31	815	0.09
31	213	0.07
31	579	0.06
31	3418	0.07
32	1125	0.01
32	706	0.09
32	31	0.05
32	213	0.06
32	127	0.08
32	3515	0.08
33	2011	0.03
33	3296	0.09
34	35	0.05
35	138	0.05
35	3900	0.02
35	1137	0.01
36	387	0.08
36	389	0.01
36	160	0.01
36	2135	0.07
36	1298	0.00
36	1257	0.06
36	451	0.05
36	60	0.06
36	107	0.02
36	1030	0.03
36	11	0.09
