0	142	0.04
0	216	0.04
0	225	0.04
0	301	0.06
0	372	0.09
0	399	0.01
0	424	0.00
0	435	0.09
0	451	0.04
1	3	0.01
1	216	0.03
1	243	0.04
1	378	0.01
1	494	0.01
2	128	0.02
2	148	0.02
2	406	0.08
3	9	0.05
3	40	0.03
3	122	0.03
3	149	0.09
3	173	0.04
3	254	0.00
3	427	0.06
4	17	0.08
4	88	0.01
4	98	0.02
4	185	0.09
4	343	0.08
4	441	0.01
4	473	0.01
5	35	0.03
5	266	0.02
5	376	0.06
5	400	0.04
5	459	0.08
5	492	0.08
6	27	0.07
6	76	0.05
6	141	0.09
6	153	0.06
6	320	0.02
6	374	0.03
6	467	0.07
7	69	0.00
7	477	0.02
8	56	0.07
8	66	0.05
8	78	0.00
8	237	0.02
8	478	0.05
8	491	0.03
9	69	0.05
9	104	0.05
9	131	0.07
9	166	0.10
9	361	0.02
10	84	0.02
10	159	0.05
10	303	0.09
10	338	0.08
10	363	0.06
10	484	0.07
11	74	0.06
11	119	0.07
11	334	0.08
12	168	0.09
12	177	0.02
12	296	0.06
12	309	0.07
12	369	0.01
13	197	0.07
13	240	0.07
13	463	0.05
13	475	0.01
14	33	0.01
14	164	0.09
14	257	0.05
14	357	0.08
14	369	0.01
14	442	0.06
15	81	0.03
15	152	0.02
15	200	0.10
15	401	0.00
16	100	0.02
16	168	0.07
16	238	0.02
16	311	0.07
16	445	0.02
17	1	0.02
17	56	0.00
17	221	0.04
17	375	0.01
17	484	0.01
18	58	0.01
18	208	0.06
18	269	0.06
18	287	0.07
18	342	0.07
18	422	0.08
18	478	0.06
19	168	0.01
19	256	0.04
19	396	0.07
20	41	0.03
20	150	0.08
20	152	0.02
20	197	0.08
20	214	0.10
20	257	0.08
20	372	0.02
20	411	0.04
20	499	0.09
21	36	0.03
21	85	0.08
21	214	0.02
21	357	0.02
21	453	0.03
22	121	0.09
22	196	0.06
22	354	0.08
22	371	0.06
22	392	0.02
22	487	0.08
23	0	0.02
23	7	0.05
23	39	0.02
23	41	0.05
23	164	0.03
23	200	0.09
23	234	0.07
23	238	0.04
23	381	0.05
23	386	0.08
23	389	0.07
23	412	0.02
24	418	0.10
25	157	0.04
25	216	0.01
25	403	0.00
26	60	0.00
26	123	0.10
26	165	0.08
26	262	0.09
26	333	0.07
27	139	0.00
27	163	0.06
27	405	0.08
27	477	0.04
28	11	0.02
28	121	0.01
28	187	0.00
28	189	0.06
28	263	0.01
28	411	0.07
29	47	0.09
29	100	0.02
29	129	0.02
29	231	0.02
29	309	0.02
30	7	0.04
30	286	0.04
30	366	0.03
30	398	0.01
30	478	0.09
30	485	0.07
30	503	0.00
31	86	0.03
31	280	0.05
31	422	0.08
31	448	0.05
32	180	0.07
32	322	0.00
32	437	0.09
32	467	0.10
33	78	0.06
33	358	0.10
33	370	0.02
33	435	0.00
33	441	0.09
34	8	0.05
34	26	0.03
34	59	0.10
34	150	0.10
34	163	0.10
34	392	0.07
34	498	0.04
35	169	0.04
35	204	0.04
35	286	0.08
35	331	0.03
35	350	0.06
35	355	0.07
35	476	0.07
35	835	0.07
36	10	0.04
36	59	0.02
36	131	0.02
36	300	0.01
36	453	0.06
37	67	0.05
37	188	0.03
37	261	0.07
37	272	0.10
37	442	0.09
38	241	0.09
38	360	0.02
38	367	0.04
38	406	0.08
38	429	0.07
39	10	0.00
39	107	0.04
39	164	0.01
39	499	0.06
40	74	0.04
40	94	0.09
40	137	0.07
40	183	0.01
40	259	0.04
40	304	0.07
40	367	0.00
41	88	0.00
41	114	0.05
41	352	0.06
42	17	0.02
42	137	0.01
42	238	0.09
42	290	0.03
42	479	0.07
43	4	0.06
43	74	0.05
43	115	0.07
43	299	0.10
43	304	0.06
43	347	0.08
43	375	0.02
43	438	0.08
44	10	0.07
44	46	0.06
44	298	0.09
44	366	0.00
45	8	0.04
45	60	0.03
45	104	0.03
45	201	0.05
45	224	0.01
45	315	0.01
45	360	0.05
45	467	0.07
45	484	0.03
46	18	0.05
46	24	0.07
46	172	0.04
46	304	0.00
46	372	0.06
46	396	0.01
46	443	0.07
47	450	0.01
48	23	0.00
48	347	0.06
49	105	0.02
49	121	0.07
49	191	0.08
49	286	0.07
50	65	0.04
50	128	0.03
50	236	0.02
50	304	0.05
50	313	0.01
50	478	0.06
51	40	0.09
51	88	0.04
51	132	0.00
51	283	0.08
51	293	0.10
51	341	0.10
51	398	0.04
51	443	0.09
51	480	0.01
51	485	0.09
53	39	0.07
53	56	0.08
53	93	0.07
53	142	0.09
53	378	0.04
53	414	0.04
53	452	0.09
53	480	0.10
54	14	0.02
54	193	0.06
54	479	0.01
54	489	0.07
55	66	0.10
55	290	0.01
55	313	0.08
55	383	0.06
55	402	0.02
56	73	0.08
56	168	0.09
56	200	0.03
56	410	0.03
56	412	0.09
57	168	0.07
57	197	0.03
57	298	0.07
57	424	0.02
58	18	0.01
58	133	0.02
58	181	0.06
58	292	0.02
58	360	0.01
58	415	0.10
58	454	0.09
58	465	0.00
59	100	0.04
59	294	0.07
59	344	0.05
60	179	0.04
60	219	0.06
60	291	0.05
60	362	0.10
60	476	0.03
61	179	0.02
61	234	0.09
61	436	0.07
61	493	0.08
62	0	0.00
62	126	0.05
62	192	0.07
62	356	0.08
62	487	0.03
63	59	0.03
63	268	0.05
63	322	0.02
63	466	0.02
63	474	0.08
64	20	0.05
64	193	0.05
64	200	0.06
64	203	0.02
64	208	0.03
65	39	0.09
65	247	0.03
65	346	0.05
65	359	0.05
65	366	0.01
65	470	0.01
65	474	0.01
66	38	0.07
66	166	0.02
66	235	0.10
66	482	0.09
67	7	0.03
67	36	0.02
67	171	0.07
67	322	0.01
69	123	0.09
69	277	0.06
70	27	0.04
70	31	0.01
70	161	0.07
70	188	0.08
70	228	0.04
70	391	0.02
70	460	0.07
71	13	0.02
71	47	0.09
71	206	0.07
71	311	0.09
71	329	0.03
71	447	0.09
72	91	0.07
