0	142	0.00
0	216	0.00
0	225	0.00
0	301	0.00
0	372	1.00
0	399	0.00
0	424	0.00
0	435	0.00
0	451	0.00
1	3	0.00
1	216	0.00
1	243	0.00
1	378	0.00
1	494	0.00
2	128	0.00
2	148	0.00
2	406	0.00
3	9	0.00
3	40	0.00
3	122	0.00
3	149	0.00
3	173	0.00
3	254	0.00
3	427	0.00
4	17	0.00
4	88	0.00
4	98	0.00
4	185	0.00
4	343	0.00
4	441	0.00
4	473	0.00
5	35	0.00
5	266	0.00
5	376	0.00
5	400	0.00
5	459	0.00
5	492	0.00
6	27	0.20
6	76	0.00
6	141	0.00
6	153	0.40
6	320	0.00
6	374	0.00
6	467	0.00
7	69	0.00
7	477	0.00
8	56	1.00
8	66	0.00
8	78	0.00
8	237	0.00
8	478	0.00
8	491	0.00
9	69	0.00
9	104	0.00
9	131	0.00
9	166	0.00
9	361	0.00
10	84	0.00
10	159	0.00
10	303	0.00
10	338	0.00
10	363	0.00
10	484	0.00
11	74	0.00
11	119	0.00
11	334	1.00
12	168	0.00
12	177	0.00
12	296	0.00
12	309	0.00
12	369	0.00
13	197	0.00
13	240	1.00
13	463	0.00
13	475	0.00
14	33	0.00
14	164	0.00
14	257	0.00
14	357	0.00
14	369	0.00
14	442	0.00
15	81	0.00
15	152	0.00
15	200	0.00
15	401	0.00
16	100	0.00
16	168	0.00
16	238	0.00
16	311	0.00
16	445	0.00
17	1	0.00
17	56	0.00
17	221	0.00
17	375	0.00
17	484	0.00
18	58	0.00
18	208	0.00
18	269	0.00
18	287	0.00
18	342	0.00
18	422	0.00
18	478	0.00
19	168	0.00
19	256	0.00
19	396	0.00
20	41	0.00
20	150	0.00
20	152	0.00
20	197	0.00
20	214	0.00
20	257	0.00
20	372	0.00
20	411	0.00
20	499	0.00
21	36	0.00
21	85	0.00
21	214	0.00
21	357	1.00
21	453	0.00
22	121	0.00
22	196	0.00
22	354	0.00
22	371	0.00
22	392	0.00
22	487	0.00
23	0	0.00
23	7	0.00
23	39	0.00
23	41	0.00
23	164	0.00
23	200	0.00
23	234	0.00
23	238	0.00
23	381	0.00
23	386	0.00
23	389	0.00
23	412	0.00
24	418	0.00
25	157	0.00
25	216	0.00
25	403	0.00
26	60	0.00
26	123	0.00
26	165	0.00
26	262	0.00
26	333	0.00
27	139	0.00
27	163	0.00
27	405	0.00
27	477	0.00
28	11	0.00
28	121	0.00
28	187	0.00
28	189	0.00
28	263	0.00
28	411	0.00
29	47	0.00
29	100	0.00
29	129	0.00
29	231	0.00
29	309	0.00
30	7	0.00
30	286	1.00
30	366	0.00
30	398	0.00
30	478	0.00
30	485	0.00
30	503	0.00
31	86	0.00
31	280	0.00
31	422	0.00
31	448	0.00
32	180	0.00
32	322	0.00
32	437	0.00
32	467	0.00
33	78	0.00
33	358	0.00
33	370	0.00
33	435	0.00
33	441	0.00
34	8	0.00
34	26	0.00
34	59	0.00
34	150	0.00
34	163	0.00
34	392	0.00
34	498	0.00
35	169	0.00
35	204	0.00
35	286	0.00
35	331	0.00
35	350	0.00
35	355	0.00
35	476	0.00
35	835	0.00
36	10	0.00
36	59	0.00
36	131	0.00
36	300	0.00
36	453	0.00
37	67	0.00
37	188	0.00
37	261	0.67
37	272	0.00
37	442	0.00
38	241	0.00
38	360	0.00
38	367	0.00
38	406	0.20
38	429	0.00
39	10	0.00
39	107	0.00
39	164	0.00
39	499	0.00
40	74	0.00
40	94	1.00
40	137	0.00
40	183	0.00
40	259	0.00
40	304	0.00
40	367	0.00
41	88	0.00
41	114	0.00
41	352	0.00
42	17	0.00
42	137	0.00
42	238	0.00
42	290	0.00
42	479	0.00
43	4	0.00
43	74	0.00
43	115	0.00
43	299	1.00
43	304	1.00
43	347	0.00
43	375	0.00
43	438	0.00
44	10	0.00
44	46	1.00
44	298	0.00
44	366	0.00
45	8	0.00
45	60	0.00
45	104	0.00
45	201	0.00
45	224	0.00
45	315	0.00
45	360	0.00
45	467	0.00
45	484	0.00
46	18	0.00
46	24	0.00
46	172	0.00
46	304	0.00
46	372	0.00
46	396	0.00
46	443	0.00
47	450	0.00
48	23	0.00
48	347	1.00
49	105	0.00
49	121	0.00
49	191	0.00
49	286	0.00
50	65	0.00
50	128	0.00
50	236	0.00
50	304	0.00
50	313	0.00
50	478	0.00
51	40	0.00
51	88	0.50
51	132	0.00
51	283	0.50
51	293	0.00
51	341	0.00
51	398	0.00
51	443	1.00
51	480	0.00
51	485	0.00
53	39	0.00
53	56	0.00
53	93	0.00
53	142	0.00
53	378	0.00
53	414	1.00
53	452	1.00
53	480	0.00
54	14	0.00
54	193	0.00
54	479	0.00
54	489	0.00
55	66	0.00
55	290	0.00
55	313	0.00
55	383	0.00
55	402	0.00
56	73	0.00
56	168	0.00
56	200	0.00
56	410	0.00
56	412	0.00
57	168	0.50
57	197	0.00
57	298	0.00
57	424	0.00
58	18	0.00
58	133	0.00
58	181	0.00
58	292	0.00
58	360	1.00
58	415	0.00
58	454	0.00
58	465	0.00
59	100	0.00
59	294	0.00
59	344	0.00
60	179	0.00
60	219	1.00
60	291	0.00
60	362	0.00
60	476	0.00
61	179	0.00
61	234	0.00
61	436	0.00
61	493	0.00
62	0	0.00
62	126	0.00
62	192	0.00
62	356	0.00
62	487	0.00
63	59	0.00
63	268	0.00
63	322	0.00
63	466	0.00
63	474	0.00
64	20	0.00
64	193	0.00
64	200	0.00
64	203	0.00
64	208	0.00
65	39	0.00
65	247	0.00
65	346	0.00
65	359	0.00
65	366	0.00
65	470	0.00
65	474	0.00
66	38	0.00
66	166	1.00
66	235	0.00
66	482	0.00
67	7	0.00
67	36	0.00
67	171	0.00
67	322	0.00
69	123	0.00
69	277	0.00
70	27	1.00
70	31	0.00
70	161	0.00
70	188	0.00
70	228	0.00
70	391	0.00
70	460	0.00
71	13	0.00
71	47	0.00
71	206	0.00
71	311	0.00
71	329	0.00
71	447	0.00
72	91	0.00
72	136	0.00
72	307	0.00
72	318	1.00
72	324	0.00
72	381	0.00
72	422	0.00
73	20	0.00
73	147	0.00
73	197	0.00
73	248	0.00
73	318	0.00
74	122	0.00
74	262	0.00
74	268	0.00
74	397	0.00
74	435	0.00
74	495	0.00
75	227	1.00
75	371	0.00
75	485	0.00
75	491	0.00
75	494	0.00
76	110	0.00
76	180	0.00
76	325	0.00
77	0	0.00
77	65	0.00
77	103	0.00
77	151	0.00
77	196	0.00
77	364	0.00
77	370	0.00
78	39	0.00
78	178	0.00
78	199	0.00
79	262	0.00
79	265	0.00
79	358	0.00
79	452	0.00
79	458	0.00
80	113	0.00
80	338	1.00
80	364	0.00
80	459	0.00
81	57	1.00
81	158	0.00
81	352	0.00
82	24	0.00
82	55	0.00
82	58	0.00
82	381	0.00
82	399	0.00
82	478	0.00
82	485	0.00
83	214	0.00
83	406	0.00
83	483	0.00
83	486	0.00
84	88	0.00
84	350	0.00
84	485	0.00
84	490	0.00
85	120	0.00
85	283	0.00
85	377	0.50
86	52	0.00
86	154	0.00
86	210	0.00
86	324	0.00
86	365	0.00
86	390	0.00
87	452	0.00
88	35	0.00
88	37	0.50
88	54	0.00
88	205	0.50
88	276	0.00
88	328	0.00
89	33	0.00
89	56	0.00
89	68	0.00
89	211	0.00
89	253	0.00
89	279	0.00
89	359	1.00
90	56	0.00
90	165	0.00
90	175	0.00
90	188	0.00
90	267	0.00
90	438	0.00
90	447	1.00
91	119	0.00
91	159	0.00
91	196	0.00
91	223	0.00
91	361	0.00
92	231	0.00
92	244	0.00
92	247	0.00
92	329	0.00
92	388	0.00
92	408	0.00
92	421	0.00
93	170	1.00
93	204	0.00
93	255	0.00
93	275	0.00
93	334	0.00
93	338	0.00
94	28	0.00
94	33	0.00
94	274	0.00
94	396	0.00
94	424	0.00
94	430	0.00
95	35	0.00
95	40	0.00
95	65	0.00
95	199	0.00
95	317	0.00
95	445	0.00
95	480	0.00
96	244	0.00
96	257	1.00
96	468	0.00
97	371	0.00
97	389	0.00
97	399	0.00
97	404	0.00
97	476	0.00
98	46	0.00
98	139	0.00
98	214	0.00
98	466	0.00
99	23	0.00
99	189	0.00
99	247	0.00
100	39	0.00
100	41	0.00
100	121	0.00
100	149	0.00
100	173	0.00
100	193	0.00
101	74	0.00
101	92	0.00
101	155	0.00
101	184	0.00
101	303	0.00
101	366	0.00
101	429	0.00
101	454	1.00
101	461	0.00
101	491	0.00
102	39	0.00
102	142	0.00
102	278	0.00
102	283	0.00
102	292	0.00
102	418	0.00
102	489	0.00
103	7	0.00
103	46	0.00
103	139	0.00
103	180	0.00
103	209	0.00
103	305	0.00
103	452	0.00
104	28	0.00
104	218	0.00
104	418	0.00
105	6	0.00
105	91	0.00
105	103	0.00
105	107	0.00
105	407	0.00
105	445	0.00
105	499	0.00
106	128	0.00
106	172	0.00
106	236	0.00
106	426	0.00
106	462	0.00
107	73	0.00
107	143	0.00
107	175	0.00
107	215	0.00
107	380	0.00
107	399	1.00
108	187	0.00
108	214	0.00
108	218	0.00
108	338	0.00
108	342	0.00
108	368	0.00
108	377	0.00
109	178	0.00
109	290	0.00
109	303	0.00
110	20	0.00
110	45	0.00
110	116	0.00
110	152	0.00
110	225	0.00
111	51	0.00
111	280	0.00
111	331	0.00
111	342	0.00
111	463	0.00
112	231	0.00
113	29	0.00
113	88	0.00
113	135	1.00
113	182	0.00
113	457	0.00
114	171	0.00
114	446	0.00
114	447	0.00
114	486	0.00
115	17	0.00
115	44	0.00
115	214	0.00
115	467	0.00
116	289	0.00
116	292	0.00
116	362	0.00
117	30	0.00
117	137	0.00
117	212	0.00
117	339	0.00
117	347	0.00
117	414	0.00
